Unnamed: 0,issue_id,created_date,issue_region,nps_score,nps_category,nps_sentiment,nps_sentiment_type,sla_adherence
18929,PRE-331701,2024-10-07,EMEA,,,,,1.0
18930,PRE-331705,2024-10-07,AMER,,,,,1.0
18931,PRE-331707,2024-10-07,EMEA,10.0,Promoter,,,1.0
18932,PRE-331710,2024-10-07,EMEA,10.0,Promoter,,,1.0
18933,PRE-331721,2024-10-07,EMEA,,,,,1.0
18934,PRE-331732,2024-10-07,EMEA,,,,,1.0
18935,PRE-331738,2024-10-07,EMEA,,,,,1.0
18936,PRE-331741,2024-10-05,AMER,,,,,1.0
18937,PRE-331746,2024-10-07,APAC,,,,,1.0
18938,PRE-331762,2024-10-07,EMEA,9.0,Promoter,0.142857142857143,Positive,1.0
18939,PRE-331780,2024-10-07,EMEA,,,,,1.0
18940,PRE-331783,2024-10-07,EMEA,,,,,1.0
18941,PRE-331795,2024-10-07,EMEA,,,,,1.0
18942,PRE-331803,2024-10-07,EMEA,,,,,1.0
18943,PRE-331804,2024-10-07,EMEA,,,,,1.0
18944,PRE-331830,2024-10-07,EMEA,,,,,1.0
18945,PRE-331836,2024-10-07,EMEA,,,,,1.0
18946,PRE-331856,2024-10-07,EMEA,,,,,1.0
18947,PRE-331858,2024-10-07,EMEA,,,,,1.0
18948,PRE-331865,2024-10-07,EMEA,10.0,Promoter,,,1.0
18949,PRE-331879,2024-10-07,EMEA,,,,,1.0
18950,PRE-331884,2024-10-07,EMEA,,,,,1.0
18951,PRE-331888,2024-10-07,EMEA,,,,,1.0
18952,PRE-331890,2024-10-07,EMEA,,,,,1.0
18953,PRE-331892,2024-10-07,EMEA,10.0,Promoter,,,1.0
18954,PRE-331894,2024-10-07,EMEA,,,,,1.0
18955,PRE-331895,2024-10-07,EMEA,10.0,Promoter,,,1.0
18956,PRE-331902,2024-10-07,EMEA,,,,,1.0
18957,PRE-331912,2024-10-07,EMEA,,,,,1.0
18958,PRE-331913,2024-10-07,EMEA,,,,,1.0
18959,PRE-331918,2024-10-07,AMER,,,,,1.0
18960,PRE-331933,2024-10-07,EMEA,,,,,1.0
18961,PRE-331942,2024-10-07,EMEA,,,,,1.0
18962,PRE-331951,2024-10-07,EMEA,,,,,1.0
18963,PRE-331957,2024-10-07,EMEA,10.0,Promoter,1.0,Positive,1.0
18964,PRE-331976,2024-10-07,AMER,,,,,1.0
18965,PRE-331984,2024-10-07,EMEA,,,,,1.0
18966,PRE-331985,2024-10-07,APAC,,,,,1.0
18967,PRE-331991,2024-10-07,EMEA,10.0,Promoter,1.0,Positive,0.5
18968,PRE-331998,2024-10-07,EMEA,,,,,1.0
18969,PRE-332018,2024-10-07,AMER,,,,,1.0
18970,PRE-332026,2024-10-07,EMEA,,,,,0.0
18971,PRE-332032,2024-10-07,AMER,,,,,1.0
18972,PRE-332054,2024-10-07,EMEA,,,,,1.0
18973,PRE-332067,2024-10-07,EMEA,,,,,1.0
18974,PRE-332068,2024-10-07,EMEA,,,,,1.0
18975,PRE-332073,2024-10-07,EMEA,,,,,1.0
18976,PRE-332075,2024-10-07,EMEA,,,,,1.0
18977,PRE-332084,2024-10-07,EMEA,,,,,1.0
18978,PRE-332087,2024-10-07,EMEA,10.0,Promoter,,,1.0
18979,PRE-332093,2024-10-07,EMEA,,,,,1.0
18980,PRE-332106,2024-10-07,EMEA,,,,,1.0
18981,PRE-332119,2024-10-07,EMEA,,,,,1.0
18982,PRE-332135,2024-10-07,AMER,,,,,1.0
18983,PRE-332158,2024-10-07,AMER,,,,,1.0
18984,PRE-332175,2024-10-07,AMER,10.0,Promoter,,,1.0
18985,PRE-332176,2024-10-07,AMER,,,,,1.0
18986,PRE-332198,2024-10-07,AMER,,,,,1.0
18987,PRE-332210,2024-10-07,AMER,10.0,Promoter,0.0,Neutral,1.0
18988,PRE-332216,2024-10-07,EMEA,,,,,1.0
18989,PRE-332221,2024-10-07,AMER,10.0,Promoter,0.5,Positive,1.0
18990,PRE-332240,2024-10-07,AMER,,,,,1.0
18991,PRE-332257,2024-10-07,AMER,,,,,1.0
18992,PRE-332267,2024-10-07,EMEA,10.0,Promoter,0.5,Positive,1.0
18993,PRE-332272,2024-10-07,AMER,,,,,1.0
18994,PRE-332275,2024-10-07,AMER,,,,,1.0
18995,PRE-332280,2024-10-07,APAC,,,,,1.0
18996,PRE-332281,2024-10-07,EMEA,,,,,1.0
18997,PRE-332287,2024-10-07,AMER,,,,,1.0
18998,PRE-332291,2024-10-07,AMER,,,,,1.0
18999,PRE-332292,2024-10-07,APAC,,,,,1.0
19000,PRE-332293,2024-10-07,AMER,,,,,0.666666667
19001,PRE-332299,2024-10-07,AMER,,,,,1.0
19002,PRE-332302,2024-10-07,AMER,,,,,1.0
19003,PRE-332327,2024-10-08,AMER,,,,,1.0
19004,PRE-332334,2024-10-08,EMEA,,,,,1.0
19005,PRE-332338,2024-10-08,EMEA,,,,,1.0
19006,PRE-332342,2024-10-08,EMEA,,,,,1.0
19007,PRE-332349,2024-10-08,EMEA,,,,,1.0
19008,PRE-332361,2024-10-08,EMEA,,,,,1.0
19009,PRE-332369,2024-10-08,EMEA,,,,,1.0
19010,PRE-332370,2024-10-08,EMEA,,,,,1.0
19011,PRE-332373,2024-10-08,EMEA,10.0,Promoter,,,1.0
19012,PRE-332375,2024-10-08,EMEA,,,,,1.0
19013,PRE-332378,2024-10-08,EMEA,,,,,1.0
19014,PRE-332383,2024-10-08,EMEA,,,,,1.0
19015,PRE-332386,2024-10-08,EMEA,,,,,1.0
19016,PRE-332400,2024-10-08,EMEA,,,,,1.0
19017,PRE-332402,2024-10-08,EMEA,,,,,1.0
19018,PRE-332403,2024-10-08,EMEA,,,,,1.0
19019,PRE-332417,2024-10-08,EMEA,9.0,Promoter,,,1.0
19020,PRE-332418,2024-10-08,EMEA,,,,,1.0
19021,PRE-332427,2024-10-08,AMER,,,,,1.0
19022,PRE-332431,2024-10-08,EMEA,,,,,1.0
19023,PRE-332435,2024-10-08,EMEA,10.0,Promoter,,,1.0
19024,PRE-332437,2024-10-08,EMEA,,,,,1.0
19025,PRE-332444,2024-10-08,EMEA,,,,,1.0
19026,PRE-332450,2024-10-08,EMEA,,,,,1.0
19027,PRE-332454,2024-10-08,EMEA,,,,,1.0
19028,PRE-332462,2024-10-08,EMEA,,,,,1.0
19029,PRE-332467,2024-10-08,EMEA,,,,,1.0
19030,PRE-332477,2024-10-08,EMEA,,,,,0.666666667
19031,PRE-332480,2024-10-08,EMEA,,,,,1.0
19032,PRE-332486,2024-10-08,EMEA,,,,,1.0
19033,PRE-332490,2024-10-08,EMEA,,,,,1.0
19034,PRE-332494,2024-10-08,EMEA,,,,,1.0
19035,PRE-332496,2024-10-08,EMEA,,,,,1.0
19036,PRE-332499,2024-10-08,EMEA,0.0,Detractor,,,1.0
19037,PRE-332516,2024-10-08,AMER,,,,,1.0
19038,PRE-332522,2024-10-08,EMEA,,,,,1.0
19039,PRE-332534,2024-10-08,EMEA,,,,,1.0
19040,PRE-332536,2024-10-08,EMEA,,,,,1.0
19041,PRE-332539,2024-10-08,EMEA,,,,,1.0
19042,PRE-332540,2024-10-08,EMEA,10.0,Promoter,,,1.0
19043,PRE-332541,2024-10-08,EMEA,,,,,1.0
19044,PRE-332545,2024-10-08,EMEA,,,,,1.0
19045,PRE-332546,2024-10-08,EMEA,,,,,1.0
19046,PRE-332548,2024-10-08,AMER,,,,,1.0
19047,PRE-332551,2024-10-08,AMER,,,,,1.0
19048,PRE-332559,2024-10-08,EMEA,,,,,1.0
19049,PRE-332560,2024-10-08,EMEA,,,,,1.0
19050,PRE-332570,2024-10-08,EMEA,,,,,1.0
19051,PRE-332574,2024-10-08,AMER,,,,,1.0
19052,PRE-332581,2024-10-08,AMER,,,,,1.0
19053,PRE-332583,2024-10-08,EMEA,,,,,1.0
19054,PRE-332586,2024-10-08,EMEA,,,,,1.0
19055,PRE-332592,2024-10-08,EMEA,,,,,1.0
19056,PRE-332595,2024-10-08,AMER,,,,,1.0
19057,PRE-332597,2024-10-08,EMEA,,,,,1.0
19058,PRE-332605,2024-10-08,EMEA,,,,,1.0
19059,PRE-332606,2024-10-08,EMEA,,,,,1.0
19060,PRE-332614,2024-10-08,EMEA,,,,,1.0
19061,PRE-332616,2024-10-08,AMER,10.0,Promoter,,,1.0
19062,PRE-332619,2024-10-08,EMEA,,,,,1.0
19063,PRE-332626,2024-10-08,AMER,,,,,1.0
19064,PRE-332630,2024-10-08,EMEA,,,,,1.0
19065,PRE-332632,2024-10-08,AMER,10.0,Promoter,0.133333333333333,Positive,0.75
19066,PRE-332633,2024-10-08,AMER,,,,,1.0
19067,PRE-332637,2024-10-08,AMER,,,,,1.0
19068,PRE-332639,2024-10-08,AMER,,,,,1.0
19069,PRE-332644,2024-10-08,AMER,,,,,1.0
19070,PRE-332647,2024-10-08,AMER,10.0,Promoter,0.2,Positive,1.0
19071,PRE-332657,2024-10-08,AMER,,,,,1.0
19072,PRE-332666,2024-10-08,AMER,,,,,1.0
19073,PRE-332667,2024-10-08,EMEA,,,,,1.0
19074,PRE-332676,2024-10-08,AMER,,,,,1.0
19075,PRE-332681,2024-10-08,AMER,,,,,1.0
19076,PRE-332683,2024-10-08,AMER,8.0,Passive,0.173913043478261,Positive,1.0
19077,PRE-332685,2024-10-08,AMER,,,,,1.0
19078,PRE-332697,2024-10-08,AMER,,,,,1.0
19079,PRE-332705,2024-10-08,AMER,,,,,1.0
19080,PRE-332724,2024-10-08,AMER,,,,,1.0
19081,PRE-332728,2024-10-08,AMER,10.0,Promoter,0.285714285714286,Positive,1.0
19082,PRE-332732,2024-10-08,AMER,,,,,1.0
19083,PRE-332757,2024-10-08,AMER,,,,,1.0
19084,PRE-332758,2024-10-08,AMER,,,,,1.0
19085,PRE-332776,2024-10-08,AMER,,,,,1.0
19086,PRE-332780,2024-10-09,AMER,,,,,1.0
19087,PRE-332781,2024-10-09,APAC,,,,,1.0
19088,PRE-332782,2024-10-09,APAC,,,,,1.0
19089,PRE-332797,2024-10-09,APAC,,,,,1.0
19090,PRE-332800,2024-10-09,APAC,,,,,0.666666667
19091,PRE-332809,2024-10-09,EMEA,,,,,1.0
19092,PRE-332813,2024-10-09,EMEA,,,,,1.0
19093,PRE-332814,2024-10-09,EMEA,,,,,1.0
19094,PRE-332818,2024-10-09,EMEA,,,,,0.666666667
19095,PRE-332819,2024-10-09,EMEA,,,,,1.0
19096,PRE-332820,2024-10-09,EMEA,,,,,1.0
19097,PRE-332821,2024-10-09,EMEA,,,,,1.0
19098,PRE-332822,2024-10-09,EMEA,,,,,1.0
19099,PRE-332823,2024-10-09,EMEA,,,,,1.0
19100,PRE-332829,2024-10-09,EMEA,,,,,1.0
19101,PRE-332831,2024-10-09,EMEA,,,,,1.0
19102,PRE-332832,2024-10-09,EMEA,,,,,1.0
19103,PRE-332837,2024-10-08,EMEA,,,,,0.75
19104,PRE-332840,2024-10-09,EMEA,,,,,1.0
19105,PRE-332841,2024-10-09,EMEA,,,,,1.0
19106,PRE-332845,2024-10-09,EMEA,,,,,1.0
19107,PRE-332848,2024-10-09,EMEA,10.0,Promoter,,,1.0
19108,PRE-332851,2024-10-09,EMEA,,,,,1.0
19109,PRE-332853,2024-10-09,EMEA,,,,,1.0
19110,PRE-332872,2024-10-09,EMEA,,,,,1.0
19111,PRE-332873,2024-10-09,EMEA,,,,,1.0
19112,PRE-332882,2024-10-09,EMEA,,,,,1.0
19113,PRE-332884,2024-10-09,EMEA,,,,,1.0
19114,PRE-332892,2024-10-09,EMEA,,,,,1.0
19115,PRE-332906,2024-10-09,EMEA,,,,,1.0
19116,PRE-332914,2024-10-09,EMEA,,,,,1.0
19117,PRE-332915,2024-10-09,EMEA,,,,,1.0
19118,PRE-332922,2024-10-09,EMEA,10.0,Promoter,,,1.0
19119,PRE-332923,2024-10-09,EMEA,,,,,1.0
19120,PRE-332925,2024-10-09,EMEA,,,,,1.0
19121,PRE-332926,2024-10-09,EMEA,,,,,1.0
19122,PRE-332927,2024-10-09,AMER,,,,,1.0
19123,PRE-332928,2024-10-09,EMEA,,,,,1.0
19124,PRE-332929,2024-10-09,EMEA,,,,,1.0
19125,PRE-332931,2024-10-09,EMEA,,,,,0.5
19126,PRE-332932,2024-10-09,EMEA,,,,,1.0
19127,PRE-332933,2024-10-09,EMEA,,,,,1.0
19128,PRE-332940,2024-10-09,EMEA,,,,,1.0
19129,PRE-332944,2024-10-09,EMEA,,,,,1.0
19130,PRE-332948,2024-10-09,EMEA,,,,,1.0
19131,PRE-332951,2024-10-09,EMEA,,,,,1.0
19132,PRE-332961,2024-10-09,EMEA,,,,,1.0
19133,PRE-332966,2024-10-09,EMEA,,,,,1.0
19134,PRE-332972,2024-10-09,EMEA,,,,,1.0
19135,PRE-332974,2024-10-09,EMEA,,,,,1.0
19136,PRE-332981,2024-10-09,EMEA,,,,,1.0
19137,PRE-332987,2024-10-09,EMEA,,,,,1.0
19138,PRE-332996,2024-10-09,EMEA,,,,,1.0
19139,PRE-332998,2024-10-09,EMEA,,,,,1.0
19140,PRE-333002,2024-10-09,EMEA,,,,,1.0
19141,PRE-333005,2024-10-09,EMEA,,,,,1.0
19142,PRE-333017,2024-10-09,EMEA,,,,,1.0
19143,PRE-333028,2024-10-09,EMEA,,,,,1.0
19144,PRE-333029,2024-10-09,AMER,,,,,1.0
19145,PRE-333035,2024-10-09,EMEA,,,,,1.0
19146,PRE-333040,2024-10-09,EMEA,,,,,1.0
19147,PRE-333042,2024-10-09,AMER,,,,,1.0
19148,PRE-333047,2024-10-09,EMEA,,,,,1.0
19149,PRE-333050,2024-10-09,AMER,,,,,1.0
19150,PRE-333056,2024-10-09,AMER,,,,,1.0
19151,PRE-333059,2024-10-09,AMER,,,,,1.0
19152,PRE-333068,2024-10-09,AMER,,,,,1.0
19153,PRE-333069,2024-10-09,EMEA,,,,,1.0
19154,PRE-333070,2024-10-09,EMEA,,,,,1.0
19155,PRE-333071,2024-10-09,AMER,,,,,1.0
19156,PRE-333078,2024-10-09,EMEA,,,,,1.0
19157,PRE-333081,2024-10-09,AMER,,,,,1.0
19158,PRE-333086,2024-10-08,AMER,,,,,1.0
19159,PRE-333090,2024-10-09,AMER,,,,,1.0
19160,PRE-333093,2024-10-09,EMEA,,,,,1.0
19161,PRE-333109,2024-10-09,EMEA,,,,,1.0
19162,PRE-333110,2024-10-09,EMEA,,,,,1.0
19163,PRE-333115,2024-10-09,AMER,,,,,1.0
19164,PRE-333123,2024-10-09,AMER,,,,,1.0
19165,PRE-333126,2024-10-09,EMEA,,,,,1.0
19166,PRE-333127,2024-10-09,AMER,,,,,1.0
19167,PRE-333129,2024-10-09,AMER,,,,,1.0
19168,PRE-333135,2024-10-09,EMEA,,,,,1.0
19169,PRE-333138,2024-10-09,EMEA,,,,,1.0
19170,PRE-333144,2024-10-09,EMEA,,,,,1.0
19171,PRE-333149,2024-10-09,EMEA,,,,,1.0
19172,PRE-333150,2024-10-09,AMER,10.0,Promoter,0.5,Positive,1.0
19173,PRE-333156,2024-10-09,EMEA,,,,,1.0
19174,PRE-333163,2024-10-09,AMER,,,,,1.0
19175,PRE-333167,2024-10-09,AMER,,,,,1.0
19176,PRE-333170,2024-10-09,AMER,,,,,1.0
19177,PRE-333173,2024-10-09,AMER,,,,,1.0
19178,PRE-333176,2024-10-09,AMER,,,,,1.0
19179,PRE-333182,2024-10-09,AMER,,,,,1.0
19180,PRE-333185,2024-10-09,AMER,,,,,1.0
19181,PRE-333189,2024-10-09,AMER,10.0,Promoter,,,1.0
19182,PRE-333192,2024-10-09,EMEA,,,,,0.5
19183,PRE-333193,2024-10-09,AMER,,,,,1.0
19184,PRE-333198,2024-10-09,AMER,,,,,1.0
19185,PRE-333203,2024-10-09,AMER,,,,,1.0
19186,PRE-333207,2024-10-09,AMER,,,,,1.0
19187,PRE-333215,2024-10-09,AMER,,,,,1.0
19188,PRE-333222,2024-10-09,AMER,10.0,Promoter,,,1.0
19189,PRE-333224,2024-10-09,AMER,,,,,1.0
19190,PRE-333234,2024-10-09,AMER,,,,,1.0
19191,PRE-333240,2024-10-09,AMER,,,,,1.0
19192,PRE-333244,2024-10-09,AMER,,,,,1.0
19193,PRE-333245,2024-10-09,AMER,,,,,1.0
19194,PRE-333247,2024-10-09,AMER,,,,,1.0
19195,PRE-333249,2024-10-09,AMER,,,,,1.0
19196,PRE-333258,2024-10-09,AMER,,,,,1.0
19197,PRE-333265,2024-10-09,AMER,,,,,1.0
19198,PRE-333268,2024-10-09,AMER,0.0,Detractor,0.0,Neutral,1.0
19199,PRE-333271,2024-10-09,AMER,,,,,1.0
19200,PRE-333277,2024-10-09,AMER,,,,,1.0
19201,PRE-333281,2024-10-09,AMER,,,,,0.5
19202,PRE-333285,2024-10-09,EMEA,10.0,Promoter,,,1.0
19203,PRE-333290,2024-10-09,AMER,8.0,Passive,,,1.0
19204,PRE-333295,2024-10-09,AMER,,,,,1.0
19205,PRE-333301,2024-10-09,AMER,,,,,1.0
19206,PRE-333303,2024-10-09,AMER,8.0,Passive,,,1.0
19207,PRE-333305,2024-10-09,AMER,10.0,Promoter,,,1.0
19208,PRE-333309,2024-10-09,AMER,10.0,Promoter,,,1.0
19209,PRE-333311,2024-10-09,AMER,,,,,1.0
19210,PRE-333312,2024-10-09,AMER,10.0,Promoter,,,1.0
19211,PRE-333336,2024-10-10,APAC,,,,,1.0
19212,PRE-333341,2024-10-10,APAC,,,,,1.0
19213,PRE-333342,2024-10-10,APAC,,,,,1.0
19214,PRE-333349,2024-10-10,APAC,,,,,1.0
19215,PRE-333352,2024-10-10,APAC,,,,,1.0
19216,PRE-333354,2024-10-10,AMER,,,,,0.833333333
19217,PRE-333355,2024-10-10,EMEA,,,,,1.0
19218,PRE-333362,2024-10-10,EMEA,,,,,1.0
19219,PRE-333366,2024-10-10,EMEA,,,,,1.0
19220,PRE-333369,2024-10-10,APAC,,,,,1.0
19221,PRE-333372,2024-10-10,EMEA,,,,,1.0
19222,PRE-333374,2024-10-10,APAC,,,,,1.0
19223,PRE-333378,2024-10-10,EMEA,,,,,1.0
19224,PRE-333380,2024-10-10,EMEA,,,,,1.0
19225,PRE-333403,2024-10-09,EMEA,,,,,1.0
19226,PRE-333404,2024-10-10,EMEA,10.0,Promoter,,,1.0
19227,PRE-333405,2024-10-10,EMEA,10.0,Promoter,0.25,Positive,1.0
19228,PRE-333406,2024-10-10,EMEA,,,,,1.0
19229,PRE-333411,2024-10-10,EMEA,,,,,1.0
19230,PRE-333416,2024-10-10,EMEA,,,,,1.0
19231,PRE-333418,2024-10-10,EMEA,,,,,1.0
19232,PRE-333420,2024-10-10,EMEA,9.0,Promoter,,,1.0
19233,PRE-333425,2024-10-10,EMEA,,,,,1.0
19234,PRE-333428,2024-10-10,EMEA,,,,,1.0
19235,PRE-333429,2024-10-10,EMEA,,,,,1.0
19236,PRE-333432,2024-10-10,EMEA,,,,,1.0
19237,PRE-333440,2024-10-10,EMEA,10.0,Promoter,,,1.0
19238,PRE-333442,2024-10-10,EMEA,,,,,1.0
19239,PRE-333444,2024-10-10,EMEA,9.0,Promoter,,,1.0
19240,PRE-333446,2024-10-10,EMEA,10.0,Promoter,,,1.0
19241,PRE-333449,2024-10-10,EMEA,,,,,1.0
19242,PRE-333454,2024-10-10,EMEA,,,,,1.0
19243,PRE-333459,2024-10-10,EMEA,,,,,1.0
19244,PRE-333463,2024-10-10,APAC,,,,,1.0
19245,PRE-333466,2024-10-10,EMEA,,,,,1.0
19246,PRE-333469,2024-10-10,EMEA,,,,,1.0
19247,PRE-333486,2024-10-10,EMEA,,,,,1.0
19248,PRE-333493,2024-10-10,EMEA,,,,,1.0
19249,PRE-333496,2024-10-10,EMEA,,,,,1.0
19250,PRE-333499,2024-10-10,EMEA,,,,,1.0
19251,PRE-333500,2024-10-10,EMEA,,,,,1.0
19252,PRE-333502,2024-10-10,EMEA,,,,,1.0
19253,PRE-333503,2024-10-10,EMEA,,,,,1.0
19254,PRE-333514,2024-10-10,EMEA,,,,,0.909090909
19255,PRE-333515,2024-10-10,EMEA,,,,,1.0
19256,PRE-333524,2024-10-10,EMEA,,,,,1.0
19257,PRE-333528,2024-10-10,EMEA,,,,,1.0
19258,PRE-333536,2024-10-10,EMEA,,,,,1.0
19259,PRE-333547,2024-10-10,EMEA,,,,,1.0
19260,PRE-333561,2024-10-10,AMER,10.0,Promoter,,,1.0
19261,PRE-333562,2024-10-10,EMEA,,,,,1.0
19262,PRE-333567,2024-10-10,EMEA,10.0,Promoter,,,1.0
19263,PRE-333571,2024-10-10,EMEA,,,,,1.0
19264,PRE-333573,2024-10-10,EMEA,,,,,1.0
19265,PRE-333577,2024-10-09,AMER,,,,,1.0
19266,PRE-333582,2024-10-10,EMEA,,,,,1.0
19267,PRE-333583,2024-10-10,AMER,,,,,1.0
19268,PRE-333592,2024-10-10,EMEA,,,,,1.0
19269,PRE-333594,2024-10-10,AMER,,,,,1.0
19270,PRE-333595,2024-10-10,EMEA,,,,,1.0
19271,PRE-333596,2024-10-10,EMEA,10.0,Promoter,,,1.0
19272,PRE-333599,2024-10-10,EMEA,,,,,1.0
19273,PRE-333612,2024-10-10,EMEA,,,,,1.0
19274,PRE-333614,2024-10-10,EMEA,,,,,1.0
19275,PRE-333618,2024-10-10,AMER,,,,,1.0
19276,PRE-333624,2024-10-10,EMEA,,,,,1.0
19277,PRE-333628,2024-10-10,AMER,,,,,1.0
19278,PRE-333630,2024-10-10,AMER,,,,,1.0
19279,PRE-333635,2024-10-10,AMER,,,,,1.0
19280,PRE-333657,2024-10-10,AMER,,,,,1.0
19281,PRE-333658,2024-10-10,AMER,10.0,Promoter,,,1.0
19282,PRE-333659,2024-10-10,AMER,,,,,1.0
19283,PRE-333660,2024-10-10,AMER,,,,,1.0
19284,PRE-333661,2024-10-10,EMEA,,,,,0.8
19285,PRE-333663,2024-10-10,AMER,10.0,Promoter,,,1.0
19286,PRE-333665,2024-10-10,AMER,,,,,1.0
19287,PRE-333667,2024-10-10,EMEA,,,,,1.0
19288,PRE-333673,2024-10-10,AMER,,,,,1.0
19289,PRE-333685,2024-10-10,AMER,,,,,1.0
19290,PRE-333687,2024-10-10,AMER,,,,,1.0
19291,PRE-333707,2024-10-10,AMER,,,,,1.0
19292,PRE-333717,2024-10-10,AMER,,,,,1.0
19293,PRE-333722,2024-10-10,AMER,,,,,1.0
19294,PRE-333723,2024-10-10,AMER,,,,,1.0
19295,PRE-333724,2024-10-10,AMER,,,,,1.0
19296,PRE-333734,2024-10-10,AMER,10.0,Promoter,,,1.0
19297,PRE-333736,2024-10-10,AMER,,,,,1.0
19298,PRE-333745,2024-10-10,AMER,,,,,1.0
19299,PRE-333748,2024-10-10,AMER,,,,,1.0
19300,PRE-333752,2024-10-10,AMER,,,,,1.0
19301,PRE-333757,2024-10-10,AMER,10.0,Promoter,0.333333333333333,Positive,1.0
19302,PRE-333764,2024-10-10,AMER,,,,,1.0
19303,PRE-333766,2024-10-10,APAC,,,,,1.0
19304,PRE-333784,2024-10-10,APAC,,,,,1.0
19305,PRE-333787,2024-10-10,AMER,,,,,1.0
19306,PRE-333797,2024-10-11,AMER,,,,,1.0
19307,PRE-333798,2024-10-11,APAC,,,,,1.0
19308,PRE-333804,2024-10-11,APAC,,,,,1.0
19309,PRE-333806,2024-10-11,APAC,,,,,1.0
19310,PRE-333811,2024-10-11,EMEA,,,,,1.0
19311,PRE-333819,2024-10-11,EMEA,,,,,1.0
19312,PRE-333841,2024-10-11,EMEA,,,,,1.0
19313,PRE-333851,2024-10-11,EMEA,,,,,1.0
19314,PRE-333857,2024-10-11,EMEA,,,,,1.0
19315,PRE-333864,2024-10-11,EMEA,10.0,Promoter,,,1.0
19316,PRE-333878,2024-10-11,EMEA,9.0,Promoter,,,1.0
19317,PRE-333882,2024-10-11,EMEA,,,,,1.0
19318,PRE-333884,2024-10-11,AMER,,,,,1.0
19319,PRE-333887,2024-10-11,EMEA,,,,,1.0
19320,PRE-333888,2024-10-11,EMEA,,,,,1.0
19321,PRE-333892,2024-10-11,EMEA,,,,,1.0
19322,PRE-333893,2024-10-11,EMEA,,,,,1.0
19323,PRE-333901,2024-10-11,EMEA,,,,,1.0
19324,PRE-333903,2024-10-11,EMEA,,,,,1.0
19325,PRE-333906,2024-10-11,EMEA,,,,,1.0
19326,PRE-333911,2024-10-11,AMER,5.0,Detractor,-0.119047619047619,Negative,1.0
19327,PRE-333919,2024-10-11,EMEA,,,,,1.0
19328,PRE-333922,2024-10-11,EMEA,10.0,Promoter,,,1.0
19329,PRE-333923,2024-10-11,EMEA,,,,,1.0
19330,PRE-333925,2024-10-11,EMEA,,,,,1.0
19331,PRE-333929,2024-10-11,EMEA,,,,,1.0
19332,PRE-333951,2024-10-11,EMEA,10.0,Promoter,,,1.0
19333,PRE-333952,2024-10-11,AMER,,,,,1.0
19334,PRE-333955,2024-10-11,AMER,,,,,1.0
19335,PRE-333957,2024-10-11,EMEA,,,,,1.0
19336,PRE-333958,2024-10-11,EMEA,,,,,1.0
19337,PRE-333960,2024-10-11,AMER,,,,,1.0
19338,PRE-333961,2024-10-11,EMEA,10.0,Promoter,0.0666666666666667,Positive,1.0
19339,PRE-333964,2024-10-11,EMEA,,,,,1.0
19340,PRE-333965,2024-10-11,AMER,,,,,1.0
19341,PRE-333997,2024-10-11,AMER,,,,,1.0
19342,PRE-334001,2024-10-11,EMEA,,,,,1.0
19343,PRE-334004,2024-10-11,AMER,,,,,1.0
19344,PRE-334007,2024-10-11,EMEA,10.0,Promoter,0.166666666666667,Positive,1.0
19345,PRE-334031,2024-10-11,AMER,,,,,1.0
19346,PRE-334033,2024-10-11,AMER,,,,,1.0
19347,PRE-334034,2024-10-11,AMER,,,,,1.0
19348,PRE-334038,2024-10-11,AMER,,,,,1.0
19349,PRE-334050,2024-10-11,AMER,,,,,1.0
19350,PRE-334051,2024-10-11,AMER,,,,,1.0
19351,PRE-334060,2024-10-11,EMEA,10.0,Promoter,,,1.0
19352,PRE-334061,2024-10-11,EMEA,,,,,1.0
19353,PRE-334087,2024-10-11,AMER,,,,,1.0
19354,PRE-334098,2024-10-12,EMEA,,,,,1.0
19355,PRE-334133,2024-10-13,EMEA,,,,,1.0
19356,PRE-334136,2024-10-13,EMEA,,,,,1.0
19357,PRE-334138,2024-10-13,EMEA,,,,,1.0
19358,PRE-334148,2024-10-13,APAC,,,,,1.0
19359,PRE-334160,2024-10-14,APAC,,,,,1.0
19360,PRE-334174,2024-10-14,AMER,10.0,Promoter,,,1.0
19361,PRE-334175,2024-10-14,EMEA,,,,,1.0
19362,PRE-334177,2024-10-14,EMEA,,,,,1.0
19363,PRE-334181,2024-10-14,EMEA,,,,,1.0
19364,PRE-334188,2024-10-14,APAC,,,,,1.0
19365,PRE-334193,2024-10-14,EMEA,,,,,1.0
19366,PRE-334196,2024-10-14,APAC,,,,,1.0
19367,PRE-334197,2024-10-14,EMEA,,,,,1.0
19368,PRE-334198,2024-10-14,EMEA,10.0,Promoter,,,1.0
19369,PRE-334202,2024-10-14,APAC,,,,,1.0
19370,PRE-334205,2024-10-14,EMEA,,,,,1.0
19371,PRE-334208,2024-10-14,EMEA,,,,,1.0
19372,PRE-334223,2024-10-14,EMEA,,,,,1.0
19373,PRE-334224,2024-10-14,EMEA,,,,,1.0
19374,PRE-334225,2024-10-14,EMEA,,,,,1.0
19375,PRE-334230,2024-10-14,EMEA,,,,,1.0
19376,PRE-334232,2024-10-14,EMEA,,,,,1.0
19377,PRE-334233,2024-10-14,EMEA,,,,,1.0
19378,PRE-334240,2024-10-14,EMEA,,,,,1.0
19379,PRE-334244,2024-10-14,EMEA,,,,,1.0
19380,PRE-334248,2024-10-14,EMEA,,,,,1.0
